#BCube(8,3)

router

# node  comment     yPos    xPos
R383     NA          1       1
R384     NA          1       1
R385     NA          1       1
R386     NA          1       1
R387     NA          1       1
R388     NA          1       1
R389     NA          1       1
R390     NA          1       1
R391     NA          1       1
R392     NA          1       1
R393     NA          1       1
R394     NA          1       1
R395     NA          1       1
R396     NA          1       1
R397     NA          1       1
R398     NA          1       1
R399     NA          1       1
R400     NA          1       1
R401     NA          1       1
R402     NA          1       1
R403     NA          1       1
R404     NA          1       1
R405     NA          1       1
R406     NA          1       1
R407     NA          1       1
R408     NA          1       1
R409     NA          1       1
R410     NA          1       1
R411     NA          1       1
R412     NA          1       1
R413     NA          1       1
R414     NA          1       1
R415     NA          1       1
R416     NA          1       1
R417     NA          1       1
R418     NA          1       1
R419     NA          1       1
R420     NA          1       1
R421     NA          1       1
R422     NA          1       1
R423     NA          1       1
R424     NA          1       1
R425     NA          1       1
R426     NA          1       1
R427     NA          1       1
R428     NA          1       1
R429     NA          1       1
R430     NA          1       1
R431     NA          1       1
R432     NA          1       1
R433     NA          1       1
R434     NA          1       1
R435     NA          1       1
R436     NA          1       1
R437     NA          1       1
R438     NA          1       1
R439     NA          1       1
R440     NA          1       1
R441     NA          1       1
R442     NA          1       1
R443     NA          1       1
R444     NA          1       1
R445     NA          1       1
R446     NA          1       1
R447     NA          1       1
R448     NA          1       1
R449     NA          1       1
R450     NA          1       1
R451     NA          1       1
R452     NA          1       1
R453     NA          1       1
R454     NA          1       1
R455     NA          1       1
R456     NA          1       1
R457     NA          1       1
R458     NA          1       1
R459     NA          1       1
R460     NA          1       1
R461     NA          1       1
R462     NA          1       1
R463     NA          1       1
R464     NA          1       1
R465     NA          1       1
R466     NA          1       1
R467     NA          1       1
R468     NA          1       1
R469     NA          1       1
R470     NA          1       1
R471     NA          1       1
R472     NA          1       1
R473     NA          1       1
R474     NA          1       1
R475     NA          1       1
R476     NA          1       1
R477     NA          1       1
R478     NA          1       1
R479     NA          1       1
R480     NA          1       1
R481     NA          1       1
R482     NA          1       1
R483     NA          1       1
R484     NA          1       1
R485     NA          1       1
R486     NA          1       1
R487     NA          1       1
R488     NA          1       1
R489     NA          1       1
R490     NA          1       1
R491     NA          1       1
R492     NA          1       1
R493     NA          1       1
R494     NA          1       1
R495     NA          1       1
R496     NA          1       1
R497     NA          1       1
R498     NA          1       1
R499     NA          1       1
R500     NA          1       1
R501     NA          1       1
R502     NA          1       1
R503     NA          1       1
